gene,cor,Description
Os01g0901900,-0.0691231436700495,Plastid-encoded RNA polymerase (PEP)-associated protein 3, Regulation of chloroplast development, Regulation of rice growth and productivity
Os03g0241600,-0.0691335610526401,Serine/threonine protein kinase-related domain containing protein.
Os03g0241600,-0.0691335610526401,Serine/threonine protein kinase-related domain containing protein.
Os03g0151900,-0.0691777612272204,Similar to Small GTP-binding protein.
Os03g0151900,-0.0691777612272204,Similar to Small GTP-binding protein.
Os12g0236500,-0.0691993296634431,Similar to Aspartyl aminopeptidase-like protein.
Os12g0236500,-0.0691993296634431,Similar to Aspartyl aminopeptidase-like protein.
Os10g0213700,-0.069209637516482,Similar to P-166-4_1 (Fragment).
Os03g0152000,-0.0692352397745143,Heavy metal transport/detoxification protein domain containing protein.
Os12g0512700,-0.0692400581529599,ABC transporter-like domain containing protein.
Os12g0512700,-0.0692400581529599,Pleiotropic drug resistance ABCG/PDR transporter
Os10g0104700,-0.0692541983605114,Octicosapeptide/Phox/Bem1p domain containing protein.
Os04g0583500,-0.0692698499172881,Expansin, Al-inducible expansin, Root cell elongation
Os04g0583500,-0.0692698499172881,Similar to Expansin-A10.
Os05g0591600,-0.0692777265621734,Cytokinin riboside 5'-monophosphate phosphoribohydrolase, Cytokinin-activating enzyme, Pollen development
Os03g0109700,-0.0692794075271804,Similar to predicted protein.
Os03g0109700,-0.0692794075271804,Similar to Cyclin delta-3.
Os12g0133025,-0.0692872796134157,Non-protein coding transcript.
Os05g0463600,-0.0693483151474052,Conserved hypothetical protein.
Os05g0463600,-0.0693483151474052,Conserved hypothetical protein.
Os02g0778200,-0.0693501746807622,Isoleucyl-tRNA synthetase domain containing protein.
Os02g0778200,-0.0693501746807622,Similar to predicted protein.
Os02g0707900,-0.0693799550348052,Rossmann-like alpha/beta/alpha sandwich fold domain containing protein.
Os02g0707900,-0.0693799550348052,Rossmann-like alpha/beta/alpha sandwich fold domain containing protein.
Os02g0707900,-0.0693799550348052,Hypothetical conserved gene.
Os08g0407000,-0.0694017529083707,tRNA-modifying GTPase belonging to the TrmE (tRNA modification E) family
Os02g0437300,-0.0694031140353412,Conserved hypothetical protein.
Os01g0184200,-0.0694031165274299,Similar to OSIGBa0132G14.1 protein.
Os01g0851700,-0.0694080718066389,Similar to Cytosolic starch phosphorylase (Fragment).
Os10g0423000,-0.0694423915410799,Conserved hypothetical protein.
Os02g0768700,-0.0694646031848214,Protein of unknown function DUF573 domain containing protein.
Os10g0183900,-0.0694669742291585,Ribosomal RNA adenine methylase transferase family protein.
Os10g0183900,-0.0694669742291585,Ribosomal RNA adenine methylase transferase family protein.
Os06g0494000,-0.0695252000108808,Paired amphipathic helix domain containing protein.
Os06g0494000,-0.0695252000108808,Hypothetical conserved gene.
Os02g0257300,-0.0695252000108808,Thylakoid rhodanese-like protein, Thylakoid membrane anchor
Os08g0250200,-0.0695258375934438,ATPase, F1 complex, epsilon subunit, mitochondrial family protein.
Os01g0534800,-0.0695442171463426,Similar to PRLI-interacting factor K (Fragment).
Os01g0534800,-0.0695442171463426,Similar to PRLI-interacting factor K (Fragment).
Os06g0681600,-0.0695488350031571,Haem peroxidase family protein.
Os06g0681600,-0.0695488350031571,Similar to peroxidase 39.
Os08g0110300,-0.0695571637526543,Longin domain containing protein.
Os02g0581500,-0.0695711066197515,Alpha/beta hydrolase fold-1 domain containing protein.
Os02g0581500,-0.0695711066197515,Chloroplast phylloquinone biosynthesis protein (PHYLLO)
Os01g0631800,-0.0695818317854909,Conserved hypothetical protein.
Os02g0131600,-0.0695916416207843,Similar to Mitochondrial import receptor subunit TOM22 homolog (Translocase of outer membrane 22 kDa subunit homolog) (TOM9).
Os05g0125100,-0.0695922711850009,Conserved hypothetical protein.
Os02g0162500,-0.0695995083576678,Similar to 40S ribosomal protein S14.
Os06g0129800,-0.0696043372010665,Hypothetical conserved gene.
Os03g0738200,-0.0696056560633086,Hypothetical conserved gene.
Os10g0138100,-0.0696096248677676,Similar to Aldehyde oxidase-2.
Os10g0138100,-0.0696096248677676,Similar to aldehyde oxidase-2.
Os10g0548000,-0.0696413381433546,Hypothetical conserved gene.
Os10g0548000,-0.0696413381433546,Similar to Short-chain dehydrogenase Tic32.
Os07g0602000,-0.0696414443267996,Similar to NADPH HC toxin reductase (Fragment).
Os06g0683200,-0.0696463893035459,Similar to 50S ribosomal protein L24, chloroplast precursor (CL24).
Os06g0233000,-0.0696607618118293,Conserved hypothetical protein.
Os07g0578333,-0.0696721321085295,Conserved hypothetical protein.
Os04g0390000,-0.0696751643648117,Similar to OSIGBa0096P03.7 protein.
Os04g0390000,-0.0696751643648117,Similar to OSIGBa0096P03.7 protein.
Os04g0390000,-0.0696751643648117,Similar to OSIGBa0096P03.7 protein.
Os04g0390000,-0.0696751643648117,Similar to OSIGBa0096P03.7 protein.
Os12g0197500,-0.0696924165976727,Homolog of Arabidopsis suppressor of gene silencing 3, Cofactor of RNA-dependent RNA polymerase, Defense response to virus
Os12g0197500,-0.0696924165976727,Similar to Protein SUPPRESSOR OF GENE SILENCING 3 homolog.
Os12g0197500,-0.0696924165976727,Similar to Protein SUPPRESSOR OF GENE SILENCING 3 homolog.
Os03g0840900,-0.0696951434287029,Mic10 family protein, Mitochondrial and plant development, Required for the formation of cristae in mitochondria
Os01g0147900,-0.0697063402116515,Triosephosphate isomerase, Glycolytic enzyme, Key component in XA3/XA26-mediated resistance to Xoo
Os02g0611400,-0.0697233346237505,Pentatricopeptide repeat domain containing protein.
Os12g0169700,-0.0697501451505234,Similar to Ferripyochelin-binding protein-like.
Os11g0225000,-0.0697568384328988,Serine/threonine protein kinase-related domain containing protein.
Os08g0514100,-0.0697626884522059,Legume lectin, beta chain domain containing protein.
Os08g0184300,-0.0697903045924218,Hypothetical protein.
Os01g0392100,-0.0697982690767958,Conserved hypothetical protein.
Os03g0648400,-0.0698045083066027,Similar to DnaJ protein.
Os03g0648400,-0.0698045083066027,DnaJ protein, Ortholog of yeast Ydj1 protein
Os03g0648400,-0.0698045083066027,Similar to DnaJ protein homolog (DNAJ-1).
Os07g0458800,-0.0698076912776541,Similar to Serine/threonine-protein kinase 19.
Os01g0106400,-0.0698344287948575,Isoflavone reductase-like protein, Homeostasis of reactive oxygen species (ROS)
Os11g0140400,-0.0698361529703431,Similar to autoinhibited calcium ATPase.
Os04g0450400,-0.0698537479294157,Similar to H0818E04.19 protein.
Os07g0468100,-0.0698596768066513,Similar to Glutathione S-transferase GST 19 (EC 2.5.1.18).
Os07g0468100,-0.0698596768066513,Similar to Glutathione S-transferase GST 19 (EC 2.5.1.18).
Os01g0243400,-0.0698687918604913,bHLH transcription factor, Regulation of grain chalkiness and starch metabolism
Os09g0413000,-0.0698718718922779,E3 ubiquitin ligase, Control of amylose content and gel consistency
Os09g0482720,-0.0698719253122823,Similar to lipid binding protein.
Os12g0612500,-0.0698833557143588,Methyltransferase small domain containing protein.
Os09g0326800,-0.0698940788977535,26S proteasome 19S regulatory particle non-ATPase subunit 1a
Os01g0914800,-0.0699047056663742,Protein of unknown function DUF231, plant domain containing protein.
Os03g0235300,-0.0699049008115392,Similar to Peptide transporter PTR2.
Os04g0103601,-0.0699050115286505,Conserved hypothetical protein.
Os05g0563050,-0.0699116770239288,Similar to predicted protein.
Os01g0615100,-0.0699122098344113,Chymotrypsin protease inhibitor, Salt and osmotic stress tolerance
Os09g0570200,-0.0699131465321304,Zinc finger, C2H2-type domain containing protein.
Os09g0570200,-0.0699131465321304,Zinc finger, C2H2-type domain containing protein.
Os02g0146400,-0.0699183384559597,Core splicing factor, Spliceosomal protein
Os02g0146400,-0.0699183384559597,Similar to predicted protein.
Os03g0351500,-0.0699386575672372,Cu/Zn-Superoxidase Dismutase, Target of miR398b, Resistance to rice blast disease
Os02g0200000,-0.0699420157319995,Phosphatidylinositol transfer protein, Class III SEC14 protein
Os12g0635500,-0.0699716407166108,Protein of unknown function DUF266, plant domain containing protein.
Os04g0488000,-0.0699744878300208,Similar to PITSLRE serine/threonine-protein kinase CDC2L1 (EC 2.7.1.37) (Galactosyltransferase associated protein kinase p58/GTA) (Cell division cycle 2-like protein kinase 1).
Os04g0488000,-0.0699744878300208,Similar to PITSLRE serine/threonine-protein kinase CDC2L1 (EC 2.7.1.37) (Galactosyltransferase associated protein kinase p58/GTA) (Cell division cycle 2-like protein kinase 1).
Os04g0488000,-0.0699744878300208,Hypothetical gene.
Os11g0228600,-0.0699901186224557,Similar to NB-ARC domain containing protein, expressed.
Os07g0117800,-0.0700366073814138,Hypothetical conserved gene.
Os11g0245500,-0.07003694889196,Lipid-binding START domain containing protein.
Os03g0762700,-0.070044403519024,Transcriptional coactivator SAGA-type complex, Ada1/Tada1 domain containing protein.
Os01g0113300,-0.0700556355558195,Similar to ARK protein (Fragment).
Os03g0307100,-0.070058328992141,Peptidase S9A, oligopeptidase, N-terminal beta-propeller domain containing protein.
Os02g0744700,-0.0700659013835835,Similar to Starch synthase isoform zSTSII-2 (EC 2.4.1.21).
Os02g0744700,-0.0700659013835835,Similar to Soluble starch synthase 2-2, chloroplastic/amyloplastic.
Os02g0744700,-0.0700659013835835,Starch synthase II-2, Starch biosynthesis
Os01g0200000,-0.0700834929641371,Similar to autophagocytosis protein AUT1-like [Oryza sativa (japonica cultivar-group)].
Os07g0419500,-0.0700877391042874,Similar to UDP-glucose:sterol glucosyltransferase.
Os02g0617200,-0.0700886975495671,Conserved hypothetical protein.
Os05g0420500,-0.0700895235608174,Conserved hypothetical protein.
Os05g0579500,-0.0701001547424099,Similar to 10A19I.7.
Os06g0128500,-0.0701111991027191,Ribosomal protein L47, mitochondrial family protein.
Os03g0302200,-0.0701153098262434,E3 ligase, Regulation of response to heat stress
Os11g0620400,-0.0701273161462752,Sugar/inositol transporter domain containing protein.
Os11g0620400,-0.0701273161462752,Monosaccharide transporter (AZT subfamily), AZT protein 6
Os03g0822000,-0.0701317957593114,Expansin7, Salt stress tolerance
Os03g0822000,-0.0701317957593114,Alpha-expansin OsEXPA7.
Os03g0822000,-0.0701317957593114,Similar to Expansin-A7.
Os03g0454300,-0.0701459617017885,Conserved hypothetical protein.
Os03g0454300,-0.0701459617017885,Non-protein coding transcript.
Os12g0290100,-0.07014965517279,Similar to Protein kinase.
Os12g0290100,-0.07014965517279,Similar to Protein kinase.
Os08g0345400,-0.070168243412708,Conserved hypothetical protein.
Os03g0818100,-0.0701710060812802,Histidine acid phosphatase (HAP)-type phytase, Degradation of the phytins during the seed germination
Os03g0818100,-0.0701710060812802,Similar to Multiple inositol polyphosphate phosphatase PhyIIa2.
Os07g0646000,-0.0701746849865026,Conserved hypothetical protein.
Os04g0196300,-0.0701790731325317,Hypothetical protein.
Os03g0131200,-0.0702012952883179,Catalase, Hydrogen peroxide-induced leaf cell death
Os03g0131200,-0.0702012952883179,Similar to Catalase isozyme 2 (EC 1.11.1.6).
Os02g0281150,-0.0702018453327871,Similar to Leucine Rich Repeat family protein.
Os09g0411700,-0.0702035110044045,Peptidyl-prolyl cis-trans isomerase, PpiC-type domain containing protein.
Os09g0411700,-0.0702035110044045,Peptidyl-prolyl cis-trans isomerase, PpiC-type domain containing protein.
Os09g0411700,-0.0702035110044045,Peptidyl-prolyl cis-trans isomerase, PpiC-type domain containing protein.
Os01g0978400,-0.0702155288622444,NAD(P)-binding domain containing protein.
Os08g0154300,-0.0702416324898561,Aldolase-type TIM barrel domain containing protein.
Os08g0154300,-0.0702416324898561,Similar to Transaldolase-like protein (Fragment).
Os12g0173400,-0.070250286515248,Conserved hypothetical protein.
Os12g0180100,-0.070278641810274,Phosphate transporter 4;6-2
Os12g0180100,-0.070278641810274,Similar to inorganic phosphate cotransporter.
Os07g0683900,-0.0702942789499202,D-type euonymus-related lectin (EUL), Response to drought stress and ABA treatment,  Response to biotic treatment
Os07g0683900,-0.0702942789499202,Similar to Osr40g2 protein (Fragment).
Os07g0548800,-0.0702989715333035,Conserved hypothetical protein.
Os05g0122900,-0.0703299600021939,BLE1 protein, Brassinolide-regulated growth process
Os07g0562700,-0.0703360879352589,Light-harvesting chlorophyll a/b-binding (LHCB) protein, Regulation of photosynthesis and antenna proteins
Os07g0562700,-0.0703360879352589,Similar to Type III chlorophyll a/b-binding protein (Fragment).
Os02g0203300,-0.0703595388015949,Similar to UDP-glycosyltransferase UGT75E3.
Os04g0310500,-0.0703724002470398,NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex, subunit 2 domain containing protein.
Os04g0310500,-0.0703724002470398,NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex, subunit 2 domain containing protein.
Os08g0532800,-0.0703872823677846,Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor domain containing protein.
Os08g0532800,-0.0703872823677846,Similar to Lipid transfer protein.
Os04g0323500,-0.07039249197348,Hypothetical protein.
Os04g0323500,-0.07039249197348,Conserved hypothetical protein.
Os07g0688300,-0.0704166137128393,Similar to Importin alpha 1.
Os07g0688300,-0.0704166137128393,Similar to Importin alpha 1.
Os07g0518100,-0.0704185319238317,Cytochrome P450 (CYP450) protein 716A subfamily, Positive regulation of the resistance response to rice sheath blight (RSB) and bacterial leaf blight (BLB)
Os04g0490100,-0.0704193253974432,Similar to protoporphyrinogen IX oxidase (mitochondrial)2.
Os02g0505400,-0.0704219637202747,Component of Exo70 exocyst complex
Os01g0211600,-0.0704220646751904,Cytochrome P450 family protein.
Os03g0687000,-0.0704313854114212,Similar to predicted protein.
Os03g0687000,-0.0704313854114212,Nitrate transporter, Peptide transporter, osa-miR168a target gene, Acquisition and long-distance transport of nitrate, Regulation of seed vigor
Os03g0222700,-0.0704448326177528,Molecular chaperone, heat shock protein, Hsp40, DnaJ domain containing protein.
Os04g0398000,-0.0704484440466946,ERF transcription factor, A member of APETALA2/Ethylene-Responsive Element Binding Protein(AP2/EREBP) family, Regulation of drought stress response, Innate immunity
Os04g0398000,-0.0704484440466946,Pathogenesis-related transcriptional factor and ERF domain containing protein.
Os10g0159800,-0.0704498131860612,Alcohol dehydrogenase superfamily, zinc-containing protein.
Os10g0159800,-0.0704498131860612,Similar to Alcohol dehydrogenase 2.
Os10g0159800,-0.0704498131860612,Similar to Alcohol dehydrogenase 2.
Os03g0192400,-0.070495298452926,GRIM-19 family protein.
Os05g0558900,-0.0705447905238939,Similar to Frsb-prov protein.
Os05g0478700,-0.0705556542723096,Hypothetical conserved gene.
Os12g0616200,-0.0705722080096687,HUELLENLOS-like protein.
Os06g0129700,-0.0705770168076586,Nudix hydrolase 14, Negative modulation of flag leaf angle, Regulation of grain quality, Grain chalkiness
Os04g0455600,-0.0705847541986944,Similar to H0523F07.2 protein.
Os01g0201250,-0.0706030165368361,Similar to DNA-binding WRKY.
Os01g0917700,-0.0706094265602987,Similar to wiscott-Aldrich syndrome, C-terminal.
Os08g0520900,-0.070635724078852,Starch-debranching enzyme, Isoamylase 1, Amylopectin biosynthesis, Starch biosynthesis
Os06g0242700,-0.0706500381342641,SAM dependent carboxyl methyltransferase family protein.
Os06g0646500,-0.0706598419155326,Similar to ATP synthase delta chain, mitochondrial precursor (EC 3.6.3.14) (Oligomycin sensitivity conferral protein) (OSCP).
